"Mun" "Num_Mun" "R-U" "Grado" "Gen" "Situ" "Edad" "Etnia" "Disc" "Cosina" "Pintura" "Aseo" "Ropa" "Jardineria" "ID"
"3318" "575" "PUERTO WILCHES" "URBANA" "6" "M" "EN SITUACION DE DESPLAZAMIENTO" 12 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 1 1 3318
"3319" "575" "PUERTO WILCHES" "URBANA" "6" "F" "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 0 0 1 3319
"3320" "575" "PUERTO WILCHES" "URBANA" "7" "F" "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 1 1 3320
"3321" "575" "PUERTO WILCHES" "URBANA" "7" "M" "EN SITUACION DE DESPLAZAMIENTO" 20 "NINGUN GRUPO ETNICO" "DEFICIENCIA COGNITIVA" 1 1 0 1 1 3321
"3322" "575" "PUERTO WILCHES" "URBANA" "7" "M" "EN SITUACION DE DESPLAZAMIENTO" 14 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 0 1 1 3322
"3323" "575" "PUERTO WILCHES" "URBANA" "7" "M" "EN SITUACION DE DESPLAZAMIENTO" 14 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 0 1 3323
"3324" "575" "PUERTO WILCHES" "URBANA" "7" "F" "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 0 0 1 3324
"3325" "575" "PUERTO WILCHES" "URBANA" "7" "F" "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 0 0 0 3325
"3326" "575" "PUERTO WILCHES" "URBANA" "7" "F" "EN SITUACION DE DESPLAZAMIENTO" 12 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 0 1 3326
"3327" "575" "PUERTO WILCHES" "URBANA" "7" "F" "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 1 1 1 3327
"3328" "575" "PUERTO WILCHES" "URBANA" "7" "F" "EN SITUACION DE DESPLAZAMIENTO" 12 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 1 0 0 3328
"3329" "575" "PUERTO WILCHES" "URBANA" "8" "M" "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 1 0 3329
"3330" "575" "PUERTO WILCHES" "URBANA" "8" "F" "EN SITUACION DE DESPLAZAMIENTO" 14 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 0 1 1 3330
"3331" "575" "PUERTO WILCHES" "URBANA" "8" "M" "EN SITUACION DE DESPLAZAMIENTO" 14 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 1 1 3331
"3332" "575" "PUERTO WILCHES" "URBANA" "8" "M" "EN SITUACION DE DESPLAZAMIENTO" 14 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 1 1 1 3332
"3333" "575" "PUERTO WILCHES" "URBANA" "8" "M" "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 0 1 0 3333
"3334" "575" "PUERTO WILCHES" "URBANA" "8" "F" "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 0 1 0 3334
"3335" "575" "PUERTO WILCHES" "URBANA" "9" "M" "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 1 1 0 3335
"3336" "575" "PUERTO WILCHES" "URBANA" "9" "M" "EN SITUACION DE DESPLAZAMIENTO" 18 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 0 0 0 3336
"3337" "575" "PUERTO WILCHES" "URBANA" "9" "F" "EN SITUACION DE DESPLAZAMIENTO" 14 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 1 1 1 3337
"3338" "575" "PUERTO WILCHES" "URBANA" "9" "F" "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 1 0 0 3338
"3339" "575" "PUERTO WILCHES" "URBANA" "10" "M" "EN SITUACION DE DESPLAZAMIENTO" 16 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 0 1 1 3339
"3340" "575" "PUERTO WILCHES" "URBANA" "10" "M" "EN SITUACION DE DESPLAZAMIENTO" 16 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 0 1 3340
"3341" "575" "PUERTO WILCHES" "URBANA" "10" "M" "EN SITUACION DE DESPLAZAMIENTO" 18 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 0 1 0 3341
"3342" "575" "PUERTO WILCHES" "URBANA" "10" "M" "EN SITUACION DE DESPLAZAMIENTO" 17 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 1 1 3342
"3343" "575" "PUERTO WILCHES" "URBANA" "10" "F" "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 1 1 0 3343
"3344" "575" "PUERTO WILCHES" "URBANA" "11" "F" "EN SITUACION DE DESPLAZAMIENTO" 18 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 0 0 1 3344
"3345" "575" "PUERTO WILCHES" "URBANA" "11" "M" "EN SITUACION DE DESPLAZAMIENTO" 16 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 0 1 1 3345
"3346" "575" "PUERTO WILCHES" "URBANA" "11" "M" "EN SITUACION DE DESPLAZAMIENTO" 18 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 1 0 1 3346
"3347" "575" "PUERTO WILCHES" "URBANA" "11" "F" "EN SITUACION DE DESPLAZAMIENTO" 17 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 0 1 1 3347
"3348" "575" "PUERTO WILCHES" "URBANA" "6" "F" "EN SITUACION DE DESPLAZAMIENTO" 14 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 0 0 0 3348
"3349" "575" "PUERTO WILCHES" "URBANA" "6" "M" "EN SITUACION DE DESPLAZAMIENTO" 14 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 1 0 3349
"3350" "575" "PUERTO WILCHES" "URBANA" "6" "M" "EN SITUACION DE DESPLAZAMIENTO" 12 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 0 1 0 3350
"3351" "575" "PUERTO WILCHES" "URBANA" "6" "M" "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 0 1 1 3351
"3352" "575" "PUERTO WILCHES" "URBANA" "6" "M" "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 0 1 3352
"3353" "575" "PUERTO WILCHES" "URBANA" "6" "M" "EN SITUACION DE DESPLAZAMIENTO" 12 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 0 0 3353
"3354" "575" "PUERTO WILCHES" "URBANA" "6" "M" "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 1 1 3354
"3355" "575" "PUERTO WILCHES" "URBANA" "6" "F" "EN SITUACION DE DESPLAZAMIENTO" 12 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 0 1 1 3355
"3356" "575" "PUERTO WILCHES" "URBANA" "6" "F" "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 0 1 1 3356
"3357" "575" "PUERTO WILCHES" "URBANA" "6" "F" "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 0 0 1 3357
"3358" "575" "PUERTO WILCHES" "URBANA" "7" "M" "EN SITUACION DE DESPLAZAMIENTO" 16 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 1 1 3358
"3359" "575" "PUERTO WILCHES" "URBANA" "7" "M" "EN SITUACION DE DESPLAZAMIENTO" 17 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 0 0 1 3359
"3360" "575" "PUERTO WILCHES" "URBANA" "7" "M" "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 0 1 1 3360
"3361" "575" "PUERTO WILCHES" "URBANA" "7" "M" "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 0 1 1 3361
"3362" "575" "PUERTO WILCHES" "URBANA" "7" "M" "EN SITUACION DE DESPLAZAMIENTO" 14 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 0 0 0 3362
"3363" "575" "PUERTO WILCHES" "URBANA" "7" "F" "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 0 1 0 3363
"3364" "575" "PUERTO WILCHES" "URBANA" "7" "F" "EN SITUACION DE DESPLAZAMIENTO" 14 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 0 0 0 3364
"3365" "575" "PUERTO WILCHES" "URBANA" "7" "F" "EN SITUACION DE DESPLAZAMIENTO" 12 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 1 0 3365
"3366" "575" "PUERTO WILCHES" "URBANA" "8" "M" "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 0 1 1 3366
"3367" "575" "PUERTO WILCHES" "URBANA" "8" "M" "EN SITUACION DE DESPLAZAMIENTO" 14 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 1 1 1 3367
"3368" "575" "PUERTO WILCHES" "URBANA" "8" "F" "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 0 1 0 3368
"3369" "575" "PUERTO WILCHES" "URBANA" "8" "F" "EN SITUACION DE DESPLAZAMIENTO" 14 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 0 0 0 3369
"3370" "575" "PUERTO WILCHES" "URBANA" "8" "M" "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 0 1 0 3370
"3371" "575" "PUERTO WILCHES" "URBANA" "9" "F" "EN SITUACION DE DESPLAZAMIENTO" 16 "NEGRITUDES" "NO TIENE DISCAPACIDAD" 1 1 0 0 0 3371
"3372" "575" "PUERTO WILCHES" "URBANA" "9" "M" "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 1 0 0 3372
"3373" "575" "PUERTO WILCHES" "URBANA" "9" "F" "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 0 0 1 3373
"3374" "575" "PUERTO WILCHES" "URBANA" "9" "M" "EN SITUACION DE DESPLAZAMIENTO" 18 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 0 0 3374
"3375" "575" "PUERTO WILCHES" "URBANA" "9" "F" "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 0 1 0 3375
"3376" "575" "PUERTO WILCHES" "URBANA" "9" "F" "EN SITUACION DE DESPLAZAMIENTO" 17 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 1 0 3376
"3377" "575" "PUERTO WILCHES" "URBANA" "9" "M" "EN SITUACION DE DESPLAZAMIENTO" 17 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 1 1 3377
"3378" "575" "PUERTO WILCHES" "URBANA" "9" "M" "EN SITUACION DE DESPLAZAMIENTO" 18 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 1 1 1 3378
"3379" "575" "PUERTO WILCHES" "URBANA" "9" "M" "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 0 1 0 3379
"3380" "575" "PUERTO WILCHES" "URBANA" "9" "M" "EN SITUACION DE DESPLAZAMIENTO" 19 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 0 1 3380
"3381" "575" "PUERTO WILCHES" "URBANA" "9" "F" "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 0 1 1 3381
"3382" "575" "PUERTO WILCHES" "URBANA" "9" "M" "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 1 0 0 3382
"3383" "575" "PUERTO WILCHES" "URBANA" "9" "F" "EN SITUACION DE DESPLAZAMIENTO" 15 "NEGRITUDES" "NO TIENE DISCAPACIDAD" 1 1 1 0 0 3383
"3384" "575" "PUERTO WILCHES" "URBANA" "9" "M" "EN SITUACION DE DESPLAZAMIENTO" 16 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 0 0 1 3384
"3385" "575" "PUERTO WILCHES" "URBANA" "9" "M" "EN SITUACION DE DESPLAZAMIENTO" 15 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 0 0 0 3385
"3386" "575" "PUERTO WILCHES" "URBANA" "1" "M" "EN SITUACION DE DESPLAZAMIENTO" 7 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 1 0 3386
"3387" "575" "PUERTO WILCHES" "URBANA" "1" "M" "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 0 0 0 3387
"3388" "575" "PUERTO WILCHES" "URBANA" "1" "M" "EN SITUACION DE DESPLAZAMIENTO" 8 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 1 1 3388
"3389" "575" "PUERTO WILCHES" "URBANA" "1" "M" "EN SITUACION DE DESPLAZAMIENTO" 6 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 0 1 0 3389
"3390" "575" "PUERTO WILCHES" "URBANA" "1" "M" "EN SITUACION DE DESPLAZAMIENTO" 8 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 0 0 0 3390
"3391" "575" "PUERTO WILCHES" "URBANA" "2" "M" "EN SITUACION DE DESPLAZAMIENTO" 7 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 0 0 0 3391
"3392" "575" "PUERTO WILCHES" "URBANA" "2" "F" "EN SITUACION DE DESPLAZAMIENTO" 7 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 0 1 3392
"3393" "575" "PUERTO WILCHES" "URBANA" "2" "F" "EN SITUACION DE DESPLAZAMIENTO" 7 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 1 0 0 3393
"3394" "575" "PUERTO WILCHES" "URBANA" "3" "M" "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 1 1 3394
"3395" "575" "PUERTO WILCHES" "URBANA" "3" "M" "EN SITUACION DE DESPLAZAMIENTO" 8 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 0 0 1 3395
"3396" "575" "PUERTO WILCHES" "URBANA" "4" "F" "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 0 1 3396
"3397" "575" "PUERTO WILCHES" "URBANA" "4" "F" "EN SITUACION DE DESPLAZAMIENTO" 9 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 1 1 3397
"3398" "575" "PUERTO WILCHES" "URBANA" "5" "M" "EN SITUACION DE DESPLAZAMIENTO" 12 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 0 1 3398
"3399" "575" "PUERTO WILCHES" "URBANA" "1" "F" "EN SITUACION DE DESPLAZAMIENTO" 6 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 0 0 3399
"3400" "575" "PUERTO WILCHES" "URBANA" "2" "F" "EN SITUACION DE DESPLAZAMIENTO" 7 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 0 0 3400
"3401" "575" "PUERTO WILCHES" "URBANA" "2" "M" "EN SITUACION DE DESPLAZAMIENTO" 7 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 0 0 1 3401
"3402" "575" "PUERTO WILCHES" "URBANA" "3" "M" "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 0 0 0 3402
"3403" "575" "PUERTO WILCHES" "URBANA" "3" "M" "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 0 1 3403
"3404" "575" "PUERTO WILCHES" "URBANA" "3" "M" "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 1 0 0 3404
"3405" "575" "PUERTO WILCHES" "URBANA" "3" "M" "EN SITUACION DE DESPLAZAMIENTO" 8 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 0 0 0 3405
"3406" "575" "PUERTO WILCHES" "URBANA" "3" "M" "EN SITUACION DE DESPLAZAMIENTO" 9 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 0 0 3406
"3407" "575" "PUERTO WILCHES" "URBANA" "3" "M" "EN SITUACION DE DESPLAZAMIENTO" 8 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 0 1 0 3407
"3408" "575" "PUERTO WILCHES" "URBANA" "3" "M" "EN SITUACION DE DESPLAZAMIENTO" 8 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 1 1 0 3408
"3409" "575" "PUERTO WILCHES" "URBANA" "4" "F" "EN SITUACION DE DESPLAZAMIENTO" 9 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 0 0 1 3409
"3410" "575" "PUERTO WILCHES" "URBANA" "4" "F" "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 1 0 0 3410
"3411" "575" "PUERTO WILCHES" "URBANA" "4" "F" "EN SITUACION DE DESPLAZAMIENTO" 12 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 0 1 0 3411
"3412" "575" "PUERTO WILCHES" "URBANA" "4" "M" "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 0 1 0 3412
"3413" "575" "PUERTO WILCHES" "URBANA" "4" "M" "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 0 0 0 3413
"3414" "575" "PUERTO WILCHES" "URBANA" "4" "F" "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 0 0 0 3414
"3415" "575" "PUERTO WILCHES" "URBANA" "4" "F" "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 1 1 3415
"3416" "575" "PUERTO WILCHES" "URBANA" "4" "M" "EN SITUACION DE DESPLAZAMIENTO" 9 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 0 1 3416
"3417" "575" "PUERTO WILCHES" "URBANA" "5" "M" "EN SITUACION DE DESPLAZAMIENTO" 14 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 0 0 3417
"3418" "575" "PUERTO WILCHES" "URBANA" "5" "F" "EN SITUACION DE DESPLAZAMIENTO" 14 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 0 1 0 3418
"3419" "575" "PUERTO WILCHES" "URBANA" "5" "M" "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 1 0 3419
"3420" "575" "PUERTO WILCHES" "URBANA" "5" "F" "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 1 1 3420
"3421" "575" "PUERTO WILCHES" "URBANA" "5" "M" "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 1 1 1 3421
"3422" "575" "PUERTO WILCHES" "URBANA" "0" "M" "EN SITUACION DE DESPLAZAMIENTO" 5 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 1 1 0 3422
"3423" "575" "PUERTO WILCHES" "URBANA" "1" "M" "EN SITUACION DE DESPLAZAMIENTO" 7 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 0 1 1 3423
"3424" "575" "PUERTO WILCHES" "URBANA" "1" "F" "EN SITUACION DE DESPLAZAMIENTO" 6 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 1 0 3424
"3425" "575" "PUERTO WILCHES" "URBANA" "1" "F" "EN SITUACION DE DESPLAZAMIENTO" 6 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 1 1 1 3425
"3426" "575" "PUERTO WILCHES" "URBANA" "3" "M" "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 1 0 3426
"3427" "575" "PUERTO WILCHES" "URBANA" "3" "M" "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 0 1 0 3427
"3428" "575" "PUERTO WILCHES" "URBANA" "3" "M" "EN SITUACION DE DESPLAZAMIENTO" 9 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 1 1 1 3428
"3429" "575" "PUERTO WILCHES" "URBANA" "4" "M" "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 0 1 1 3429
"3430" "575" "PUERTO WILCHES" "URBANA" "5" "F" "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 0 0 1 3430
"3431" "575" "PUERTO WILCHES" "URBANA" "0" "M" "VICTIMAS DE MINAS" 6 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 0 1 3431
"3432" "575" "PUERTO WILCHES" "URBANA" "0" "M" "EN SITUACION DE DESPLAZAMIENTO" 6 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 1 0 1 3432
"3433" "575" "PUERTO WILCHES" "URBANA" "0" "M" "EN SITUACION DE DESPLAZAMIENTO" 6 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 0 1 3433
"3434" "575" "PUERTO WILCHES" "URBANA" "2" "M" "EN SITUACION DE DESPLAZAMIENTO" 9 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 0 1 0 3434
"3435" "575" "PUERTO WILCHES" "URBANA" "3" "F" "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 0 1 3435
"3436" "575" "PUERTO WILCHES" "URBANA" "4" "F" "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 0 1 1 3436
"3437" "575" "PUERTO WILCHES" "URBANA" "0" "F" "EN SITUACION DE DESPLAZAMIENTO" 5 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 1 0 1 3437
"3438" "575" "PUERTO WILCHES" "URBANA" "0" "M" "EN SITUACION DE DESPLAZAMIENTO" 6 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 0 0 3438
"3439" "575" "PUERTO WILCHES" "URBANA" "0" "M" "EN SITUACION DE DESPLAZAMIENTO" 5 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 1 1 3439
"3440" "575" "PUERTO WILCHES" "URBANA" "1" "F" "EN SITUACION DE DESPLAZAMIENTO" 7 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 1 1 3440
"3441" "575" "PUERTO WILCHES" "URBANA" "2" "F" "EN SITUACION DE DESPLAZAMIENTO" 11 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 1 0 3441
"3442" "575" "PUERTO WILCHES" "URBANA" "2" "M" "EN SITUACION DE DESPLAZAMIENTO" 9 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 1 1 3442
"3443" "575" "PUERTO WILCHES" "URBANA" "2" "M" "EN SITUACION DE DESPLAZAMIENTO" 8 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 0 1 0 0 3443
"3444" "575" "PUERTO WILCHES" "URBANA" "3" "F" "EN SITUACION DE DESPLAZAMIENTO" 10 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 0 1 1 1 3444
"3445" "575" "PUERTO WILCHES" "URBANA" "4" "F" "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 0 1 0 0 0 3445
"3446" "575" "PUERTO WILCHES" "URBANA" "5" "M" "EN SITUACION DE DESPLAZAMIENTO" 13 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 0 0 3446
"3447" "575" "PUERTO WILCHES" "RURAL" "1" "M" "EN SITUACION DE DESPLAZAMIENTO" 8 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 1 1 0 3447
"3448" "575" "PUERTO WILCHES" "RURAL" "3" "M" "EN SITUACION DE DESPLAZAMIENTO" 9 "NINGUN GRUPO ETNICO" "NO TIENE DISCAPACIDAD" 1 1 0 0 1 3448
